domain,status,rows,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,error_prevalence,mce,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
shift_scene,estimable,55,uncertainty_only,0.9819913007368174,0.3182096313118,0.9634502923976609,0.09275103007493334,0.2,0.2545454545454545,0.38181818181818183,0.07624275612212701,0.6545454545454545,0.5698936990210761,55.0,0.5320652199621327,0.32142857142857145,0.5128205128205128,0.5681818181818182,0.62,0.6545454545454545
shift_timeofday,estimable,52,class_localization,0.9705709762567528,0.2961053549131474,0.94375,0.1304289759646548,0.1346153846153846,0.25,0.4230769230769231,0.09382595867897867,0.6153846153846154,0.32830747006764566,52.0,0.6599577750445987,0.2692307692307692,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,class_only,0.9788386906357783,0.28111103892276734,0.9609375,0.0953963423062722,0.19230769230769232,0.2692307692307692,0.4423076923076923,0.123370826889947,0.6153846153846154,0.19999999999999996,52.0,0.3078577869338123,0.23076923076923078,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,class_uncertainty,0.9746822569221464,0.28575013799878596,0.9531250000000001,0.11153054903345559,0.21153846153846154,0.2692307692307692,0.4423076923076923,0.11205582171757023,0.6153846153846154,0.5029636200963343,52.0,0.3282599446706487,0.23076923076923078,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,confidence_calibrated,0.9612180046459657,0.29879091933228863,0.9328124999999999,0.11381066586170638,0.19230769230769232,0.21153846153846154,0.4230769230769231,0.11322255382844486,0.6153846153846154,0.34564106462045574,52.0,0.3599361223532147,0.2692307692307692,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,flat_joint,0.9720898510497592,0.29416082987101627,0.9453125,0.09828581139334538,0.17307692307692307,0.23076923076923078,0.4807692307692308,0.08179982339896934,0.6153846153846154,0.2857142857142857,52.0,0.2970939288250981,0.23076923076923078,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,localization_only,0.8911482386007328,0.49832444395735664,0.778125,0.2296587595928133,0.0,0.0,0.0,0.16158847261583403,0.6153846153846154,0.35714275714285715,52.0,1.941255979044511,0.4230769230769231,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,localization_uncertainty,0.9734403257622442,0.28967780025312667,0.95,0.14140884423463215,0.17307692307692307,0.23076923076923078,0.40384615384615385,0.06548845185293234,0.6153846153846154,0.5,52.0,0.6685916074856575,0.23076923076923078,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,multilevel,0.9745600502456018,0.28882140883321467,0.9515625000000001,0.1240639215681861,0.17307692307692307,0.25,0.4423076923076923,0.04288543722059355,0.6153846153846154,0.2240083433929796,52.0,0.364063662783292,0.23076923076923078,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,raw_confidence,0.9612180046459657,0.29879091933228863,0.9328124999999999,0.16508332338173304,0.19230769230769232,0.21153846153846154,0.4230769230769231,0.21499614990674537,0.6153846153846154,0.49960410594940186,52.0,0.5072342124503467,0.2692307692307692,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_timeofday,estimable,52,uncertainty_only,0.9696227720093379,0.29494616772157156,0.9421875,0.12126638057347469,0.19230769230769232,0.21153846153846154,0.40384615384615385,0.1285530186729623,0.6153846153846154,0.6618338279243129,52.0,0.3544744424123044,0.23076923076923078,0.4594594594594595,0.5238095238095238,0.574468085106383,0.6153846153846154
shift_weather,estimable,92,class_localization,0.8615760379654209,0.31300009297512965,0.8258345428156749,0.1691204625323882,0.14130434782608695,0.2391304347826087,0.29347826086956524,0.07567378843106373,0.5760869565217391,0.10971958448314723,92.0,0.772198934839932,0.3695652173913043,0.46153846153846156,0.5,0.5301204819277109,0.5760869565217391
shift_weather,estimable,92,class_only,0.9300655620922089,0.2748729671404718,0.9037252056119981,0.14587671722242934,0.17391304347826086,0.1956521739130435,0.391304347826087,0.13713255833431565,0.5760869565217391,0.20117348899083964,92.0,0.56594812940749,0.2608695652173913,0.4153846153846154,0.4864864864864865,0.5301204819277109,0.5760869565217391
shift_weather,estimable,92,class_uncertainty,0.8844174157242257,0.3104061178734593,0.8393807450411224,0.1655956317637727,0.15217391304347827,0.22826086956521738,0.2717391304347826,0.090973328519814,0.5760869565217391,0.8203341186428169,92.0,0.47558605237330376,0.34782608695652173,0.4307692307692308,0.47297297297297297,0.5301204819277109,0.5760869565217391
shift_weather,estimable,92,confidence_calibrated,0.7972358345535913,0.3358280991704857,0.7856797290759555,0.2099591530523356,0.15217391304347827,0.16304347826086957,0.25,0.08798488619296393,0.5760869565217391,0.4316781516663369,92.0,0.7466772151077141,0.3695652173913043,0.46153846153846156,0.527027027027027,0.5662650602409639,0.5760869565217391
shift_weather,estimable,92,flat_joint,0.9395583037783235,0.273006354038143,0.9104983067247219,0.12462706769812301,0.21739130434782608,0.22826086956521738,0.44565217391304346,0.0754020457097713,0.5760869565217391,0.3901939512595709,92.0,0.5037690499979723,0.2391304347826087,0.4153846153846154,0.47297297297297297,0.5301204819277109,0.5760869565217391
shift_weather,estimable,92,localization_only,0.8082618049828758,0.37471249192373973,0.7532656023222061,0.19798980893156445,0.021739130434782608,0.021739130434782608,0.2391304347826087,0.10824262119928163,0.5760869565217391,0.20000000000000007,92.0,1.1393348376563734,0.41304347826086957,0.49230769230769234,0.5,0.5301204819277109,0.5760869565217391
shift_weather,estimable,92,localization_uncertainty,0.8730666839751835,0.3312223365952179,0.818577648766328,0.17044686199409712,0.06521739130434782,0.18478260869565216,0.25,0.09105960416384698,0.5760869565217391,0.13178294573643423,92.0,0.6372552988843406,0.3695652173913043,0.4461538461538462,0.4864864864864865,0.5301204819277109,0.5760869565217391
shift_weather,estimable,92,multilevel,0.8880227294978125,0.3135065157661297,0.8398645379777455,0.17348549688617568,0.13043478260869565,0.21739130434782608,0.25,0.10820876777099345,0.5760869565217391,0.5897053947756701,92.0,0.6448813076728157,0.34782608695652173,0.4461538461538462,0.47297297297297297,0.5301204819277109,0.5760869565217391
