attribute,value,rows,error_prevalence,method,auprc,aurc,auroc,n,risk_at_0.50,risk_at_0.80,risk_at_0.90,risk_at_1.00
scene,residential,5413,0.5496028080546832,confidence,0.7317308105624871,0.35328662171474384,0.735006652373829,5413.0,0.37753971185814555,0.4927268529208035,0.5236042692939245,0.5496028080546832
scene,residential,5413,0.5496028080546832,deterministic_fixed,0.6564619182440634,0.4831270036707192,0.6020956700974073,5413.0,0.4772811230144071,0.5105056568921728,0.5268883415435139,0.5496028080546832
scene,residential,5413,0.5496028080546832,equal_fixed_fusion,0.7077080285489005,0.3942661284732691,0.6848953198999042,5413.0,0.4203915773919468,0.49942276610482567,0.5223727422003284,0.5496028080546832
scene,residential,5413,0.5496028080546832,learned_deterministic,0.6726767501305063,0.48533823289736594,0.610059216467555,5413.0,0.47210934613963795,0.5054259986146387,0.5211412151067324,0.5496028080546832
scene,residential,5413,0.5496028080546832,learned_fusion,0.8069174718836718,0.33839751620972874,0.7839453747044347,5413.0,0.3365349094939047,0.4707919649041792,0.5102627257799671,0.5496028080546832
scene,residential,5413,0.5496028080546832,learned_fusion_plus_confidence,0.8389222905553465,0.30536028632789824,0.81709846202632,5413.0,0.3165866272626524,0.45924728700069267,0.5063628899835796,0.5496028080546832
scene,residential,5413,0.5496028080546832,learned_stochastic,0.7892329751089071,0.340179296429169,0.7730703635022508,5413.0,0.347247875877355,0.47356268760101594,0.5133415435139573,0.5496028080546832
scene,residential,5413,0.5496028080546832,nonlinear_fusion,0.8405170852256454,0.28476066870699496,0.8334530990410931,5413.0,0.3125230882896195,0.4654814130685754,0.5082101806239737,0.5496028080546832
scene,residential,5413,0.5496028080546832,stochastic_fixed,0.6782724264034483,0.3646942164960993,0.6969943678866133,5413.0,0.41558921315108976,0.5144308473793581,0.5311986863711001,0.5496028080546832
scene,tunnel,97,0.7010309278350515,not_estimable,,,,,,,,
scene,undefined,65,0.6153846153846154,not_estimable,,,,,,,,
timeofday,dawn/dusk,3513,0.5428408767435241,confidence,0.7780398521639696,0.3183617845654351,0.7820489629542074,3513.0,0.3346613545816733,0.4695837780149413,0.5079063883617964,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,deterministic_fixed,0.6504272766894967,0.4677290047696967,0.604763468926502,3513.0,0.47410358565737054,0.5026680896478122,0.5205566097406704,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,equal_fixed_fusion,0.697697444828288,0.39241376729740335,0.6802435609516227,3513.0,0.41832669322709165,0.49235147634293847,0.5164452877925364,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,learned_deterministic,0.6668834485879602,0.4703680152053352,0.610916653007436,3513.0,0.4746727376209448,0.49982212735681253,0.5142314990512334,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,learned_fusion,0.7976369471057418,0.32650766575182416,0.7859080493247333,3513.0,0.32669322709163345,0.46744930629669157,0.5050600885515496,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,learned_fusion_plus_confidence,0.8380010829017861,0.2870133609148017,0.8310089785224654,3513.0,0.29766647694934545,0.45393098541444327,0.5003162555344719,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,learned_stochastic,0.7776804020516321,0.3295140842112183,0.7720151424815568,3513.0,0.33807626636311894,0.47420846673781575,0.5072738772928527,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,nonlinear_fusion,0.8398258902043891,0.27742094602466133,0.8379317595722909,3513.0,0.28912919749573135,0.45570971184631803,0.5015812776723593,0.5428408767435241
timeofday,dawn/dusk,3513,0.5428408767435241,stochastic_fixed,0.6660258960904164,0.3666715804057024,0.6902315060003749,3513.0,0.4063745019920319,0.5076485236570616,0.5253004427577482,0.5428408767435241
timeofday,daytime,27749,0.5577498288226602,confidence,0.779852637330728,0.33132884845621374,0.7792489416730499,27749.0,0.3504864864864865,0.4908108108108108,0.5271671671671672,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,deterministic_fixed,0.6776984830408709,0.46970777414317305,0.6262174429626365,27749.0,0.46825225225225225,0.5167567567567568,0.5338538538538539,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,equal_fixed_fusion,0.7284685699208069,0.3906444777159996,0.7038873145153186,27749.0,0.41254054054054057,0.5018918918918919,0.5301301301301301,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,learned_deterministic,0.6882421450156504,0.47408810209325336,0.6280581506359397,27749.0,0.47243243243243244,0.5097297297297297,0.5302502502502503,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,learned_fusion,0.8165563063827355,0.33315629159603244,0.7957274353524038,27749.0,0.33556756756756756,0.47927927927927927,0.5192792792792793,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,learned_fusion_plus_confidence,0.8528046127383839,0.30019336953657344,0.8358262763461348,27749.0,0.30508108108108106,0.4686036036036036,0.5165565565565565,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,learned_stochastic,0.7946284084477209,0.34260142652861875,0.7758649458307945,27749.0,0.35365765765765766,0.48477477477477476,0.522002002002002,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,nonlinear_fusion,0.8514527960976697,0.28983673830070955,0.8398270188366318,27749.0,0.3104144144144144,0.4716666666666667,0.5162362362362363,0.5577498288226602
timeofday,daytime,27749,0.5577498288226602,stochastic_fixed,0.699641908329057,0.37147249040115593,0.7036813611171694,27749.0,0.4193153153153153,0.518918918918919,0.5380580580580581,0.5577498288226602
timeofday,night,16436,0.5914456072036992,confidence,0.7894389484877636,0.38822415990600007,0.760869877933894,16436.0,0.40399123874422,0.530838847060613,0.563644967214223,0.5914456072036992
timeofday,night,16436,0.5914456072036992,deterministic_fixed,0.7068463854636353,0.5116459018411373,0.6165801283968668,16436.0,0.5155755658311024,0.5480264658909423,0.5656729534239168,0.5914456072036992
timeofday,night,16436,0.5914456072036992,equal_fixed_fusion,0.7114937587044334,0.4801695927333403,0.6373321017520619,16436.0,0.5012168410805549,0.5509164194995817,0.5691205299803961,0.5914456072036992
timeofday,night,16436,0.5914456072036992,learned_deterministic,0.7119764265278696,0.5151200847837494,0.6165370347972774,16436.0,0.5155755658311024,0.5457449235683322,0.5645913607787467,0.5914456072036992
timeofday,night,16436,0.5914456072036992,learned_fusion,0.7928619668456929,0.41098362147037043,0.7378316841822822,16436.0,0.42273059138476515,0.5273404821659442,0.5581018049077267,0.5914456072036992
timeofday,night,16436,0.5914456072036992,learned_fusion_plus_confidence,0.8459489642006399,0.3557115698148207,0.8073184973186758,16436.0,0.3666342175711852,0.5141835881055593,0.5537078347867235,0.5914456072036992
timeofday,night,16436,0.5914456072036992,learned_stochastic,0.7678216988046132,0.4213451798077391,0.716472700786799,16436.0,0.444146994402531,0.5345653661875428,0.5625633745690529,0.5914456072036992
timeofday,night,16436,0.5914456072036992,nonlinear_fusion,0.8211546458413603,0.3696964116421756,0.7755974870901119,16436.0,0.4021659771233877,0.5201916495550992,0.555059825593186,0.5914456072036992
timeofday,night,16436,0.5914456072036992,stochastic_fixed,0.6533107792913149,0.48559081327993653,0.602268189409315,16436.0,0.5294475541494281,0.5728952772073922,0.5814912458595282,0.5914456072036992
timeofday,undefined,107,0.6822429906542056,not_estimable,,,,,,,,
weather,clear,23971,0.5751115931750865,confidence,0.7860417666721893,0.35967378201143185,0.7706638168779651,23971.0,0.3779409310862673,0.5108723992282421,0.54510058403634,0.5751115931750865
weather,clear,23971,0.5751115931750865,deterministic_fixed,0.6913972122514478,0.4904307405883592,0.6209657567412559,23971.0,0.49299182379442685,0.5330343640819732,0.5510336516176879,0.5751115931750865
weather,clear,23971,0.5751115931750865,equal_fixed_fusion,0.7170173751169295,0.4349025178226699,0.6687118711497246,23971.0,0.4609544468546638,0.528289096313292,0.550709186984333,0.5751115931750865
weather,clear,23971,0.5751115931750865,learned_deterministic,0.7009185446775783,0.4943046622964221,0.622188461667479,23971.0,0.49441014516936427,0.5283933879126036,0.5472791322888663,0.5751115931750865
weather,clear,23971,0.5751115931750865,learned_fusion,0.804574259783633,0.3735219211600373,0.7674098523036861,23971.0,0.37810779242449527,0.5036241330760807,0.5392602206359507,0.5751115931750865
weather,clear,23971,0.5751115931750865,learned_fusion_plus_confidence,0.8503500058482412,0.3270039592794586,0.8227069987189697,23971.0,0.33731019522776573,0.4912655785576472,0.5353202929452119,0.5751115931750865
weather,clear,23971,0.5751115931750865,learned_stochastic,0.7801980468021728,0.38238109665812386,0.7467893370584133,23971.0,0.40063407308526616,0.5113417114251447,0.5426902753314174,0.5751115931750865
weather,clear,23971,0.5751115931750865,nonlinear_fusion,0.8352114629406597,0.32786857631138894,0.8077918154359068,23971.0,0.36125479726347404,0.4963758669239193,0.5361546305738388,0.5751115931750865
weather,clear,23971,0.5751115931750865,stochastic_fixed,0.669753246776269,0.4262765149831296,0.6491754101423106,23971.0,0.4848156182212581,0.5478437711842311,0.5622508575136739,0.5751115931750865
weather,foggy,76,0.5526315789473685,not_estimable,,,,,,,,
weather,overcast,6589,0.5443921687661254,confidence,0.761713380547938,0.324447821542087,0.771169513048359,6589.0,0.34142640364188165,0.4774279210925645,0.5140785702242455,0.5443921687661254
weather,overcast,6589,0.5443921687661254,deterministic_fixed,0.6639133899902492,0.45359178964831487,0.6264227806868647,6589.0,0.4597875569044006,0.500948406676783,0.5206541898499409,0.5443921687661254
weather,overcast,6589,0.5443921687661254,equal_fixed_fusion,0.7172230382324223,0.37474971455936507,0.7053527366849754,6589.0,0.39393019726858874,0.48994688922610014,0.5162704434328107,0.5443921687661254
weather,overcast,6589,0.5443921687661254,learned_deterministic,0.6759633420141348,0.4545297189738466,0.6298050161522278,6589.0,0.46009104704097115,0.4950682852807284,0.5157646265385264,0.5443921687661254
weather,overcast,6589,0.5443921687661254,learned_fusion,0.8019924390162854,0.32068626991316757,0.793606789786272,6589.0,0.3201820940819423,0.46832321699544766,0.5069971337042657,0.5443921687661254
weather,overcast,6589,0.5443921687661254,learned_fusion_plus_confidence,0.8410618830714902,0.2915664449439335,0.8306793705228017,6589.0,0.291350531107739,0.4537177541729894,0.5034564154442759,0.5443921687661254
weather,overcast,6589,0.5443921687661254,learned_stochastic,0.7812423173380973,0.33056176900030876,0.7746136903062674,6589.0,0.3386949924127466,0.47306525037936265,0.5093576125442589,0.5443921687661254
weather,overcast,6589,0.5443921687661254,nonlinear_fusion,0.8394877585593896,0.2757264960288627,0.8391842479514169,6589.0,0.29377845220030346,0.4571320182094082,0.5044680492328444,0.5443921687661254
weather,overcast,6589,0.5443921687661254,stochastic_fixed,0.6845551300338635,0.35797444971377246,0.7044504945778179,6589.0,0.3990895295902883,0.5064491654021245,0.5250379362670713,0.5443921687661254
weather,partly cloudy,3409,0.555294807861543,confidence,0.7789986715815084,0.32838699784488296,0.7788714706452184,3409.0,0.3460410557184751,0.48826979472140764,0.5262300423590747,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,deterministic_fixed,0.667660102728855,0.47181526848189836,0.6179895518414601,3409.0,0.47096774193548385,0.5150293255131965,0.5327468230694037,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,equal_fixed_fusion,0.7302905923913774,0.3833504059928319,0.7108350860760446,3409.0,0.40821114369501466,0.49780058651026393,0.5281850765721734,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,learned_deterministic,0.6772477044735701,0.47914225061726184,0.6162315822632194,3409.0,0.48035190615835777,0.5124633431085044,0.5294884327142392,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,learned_fusion,0.8119492986579149,0.3403870505841116,0.7874808173983584,3409.0,0.3366568914956012,0.4783724340175953,0.5174323884001303,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,learned_fusion_plus_confidence,0.8452224035980197,0.2985607472657998,0.8316304200867799,3409.0,0.30146627565982403,0.46920821114369504,0.5161290322580645,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,learned_stochastic,0.7981143626451059,0.34828061689909967,0.7724197745617446,3409.0,0.3501466275659824,0.4809384164222874,0.5174323884001303,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,nonlinear_fusion,0.8548577430936346,0.28675588455320467,0.8410994122213906,3409.0,0.3073313782991202,0.46774193548387094,0.5131964809384164,0.555294807861543
weather,partly cloudy,3409,0.555294807861543,stochastic_fixed,0.7108774075615649,0.35684078466382096,0.7206215232623455,3409.0,0.4046920821114369,0.5120967741935484,0.5320951449983709,0.555294807861543
weather,rainy,3155,0.5816164817749604,confidence,0.8046399058665243,0.34145059921316795,0.7924593344893073,3155.0,0.3688212927756654,0.5182250396196514,0.5517605633802817,0.5816164817749604
weather,rainy,3155,0.5816164817749604,deterministic_fixed,0.6663300709022932,0.5328954320920972,0.580033853521592,3155.0,0.5253485424588086,0.5511093502377179,0.5598591549295775,0.5816164817749604
weather,rainy,3155,0.5816164817749604,equal_fixed_fusion,0.7018776378995992,0.4692280996388257,0.6394661877631904,3155.0,0.4873257287705957,0.5431854199683043,0.5595070422535211,0.5816164817749604
weather,rainy,3155,0.5816164817749604,learned_deterministic,0.6779990608518499,0.5392192764842854,0.5821294690776979,3155.0,0.5304182509505704,0.544770206022187,0.5580985915492958,0.5816164817749604
weather,rainy,3155,0.5816164817749604,learned_fusion,0.790581200066248,0.38420587083246416,0.7473230947072909,3155.0,0.40874524714828897,0.5182250396196514,0.546830985915493,0.5816164817749604
weather,rainy,3155,0.5816164817749604,learned_fusion_plus_confidence,0.8506833882238412,0.32019162791632155,0.829135909503757,3155.0,0.33840304182509506,0.5023771790808241,0.5433098591549296,0.5816164817749604
weather,rainy,3155,0.5816164817749604,learned_stochastic,0.7782364641652291,0.3772779681257492,0.7449607794566923,3155.0,0.4112801013941698,0.518621236133122,0.5517605633802817,0.5816164817749604
weather,rainy,3155,0.5816164817749604,nonlinear_fusion,0.8406762903516252,0.33401822732755565,0.8100627528692924,3155.0,0.35804816223067176,0.5047543581616482,0.5433098591549296,0.5816164817749604
weather,rainy,3155,0.5816164817749604,stochastic_fixed,0.6704816992091676,0.4399439342295291,0.6450714226736026,3155.0,0.4968314321926489,0.5566561014263075,0.5654929577464789,0.5816164817749604
weather,snowy,3849,0.5705378020265004,confidence,0.7901772702380794,0.3531883264142796,0.7738890596883515,3849.0,0.37454545454545457,0.5061688311688312,0.5393939393939394,0.5705378020265004
weather,snowy,3849,0.5705378020265004,deterministic_fixed,0.6998558085596859,0.4854082587438313,0.6285961551388048,3849.0,0.48103896103896104,0.5279220779220779,0.5422799422799423,0.5705378020265004
weather,snowy,3849,0.5705378020265004,equal_fixed_fusion,0.7317688026427291,0.4233545583822472,0.6803047282800935,3849.0,0.44727272727272727,0.5204545454545455,0.541991341991342,0.5705378020265004
weather,snowy,3849,0.5705378020265004,learned_deterministic,0.7085971323395652,0.4890516108073033,0.6315513990679859,3849.0,0.48363636363636364,0.5201298701298701,0.5396825396825397,0.5705378020265004
weather,snowy,3849,0.5705378020265004,learned_fusion,0.8206905073710914,0.3544781195306349,0.7835926730336299,3849.0,0.36987012987012985,0.49253246753246754,0.5327561327561328,0.5705378020265004
weather,snowy,3849,0.5705378020265004,learned_fusion_plus_confidence,0.8579979681835093,0.31933774033726214,0.8282379996848475,3849.0,0.3288311688311688,0.4837662337662338,0.529004329004329,0.5705378020265004
weather,snowy,3849,0.5705378020265004,learned_stochastic,0.7933563087986649,0.3650911383705358,0.7613879164338836,3849.0,0.38441558441558443,0.4974025974025974,0.5356421356421357,0.5705378020265004
weather,snowy,3849,0.5705378020265004,nonlinear_fusion,0.8371971457016708,0.3215429649490755,0.8122126023557102,3849.0,0.35324675324675325,0.4896103896103896,0.5318903318903319,0.5705378020265004
weather,snowy,3849,0.5705378020265004,stochastic_fixed,0.6826958980541263,0.41220599213781933,0.6669820947066493,3849.0,0.4612987012987013,0.5399350649350649,0.5520923520923521,0.5705378020265004
weather,undefined,6756,0.5682356423919479,confidence,0.7837518072780731,0.34563650621543246,0.7763023041849957,6756.0,0.3641207815275311,0.5019426456984274,0.5385627363920408,0.5682356423919479
weather,undefined,6756,0.5682356423919479,deterministic_fixed,0.6947493928079922,0.4795136847573948,0.6310361166181164,6756.0,0.4763173475429248,0.525254394079556,0.5426739023186976,0.5682356423919479
weather,undefined,6756,0.5682356423919479,equal_fixed_fusion,0.7327936399946919,0.40883830594183684,0.6978645896726156,6756.0,0.42835997631734757,0.5123034227567067,0.5410294359480349,0.5682356423919479
weather,undefined,6756,0.5682356423919479,learned_deterministic,0.7026937872561794,0.48325536877137143,0.6335178632805527,6756.0,0.4769094138543517,0.5198889916743756,0.5410294359480349,0.5682356423919479
weather,undefined,6756,0.5682356423919479,learned_fusion,0.8177754873386087,0.3471028420409357,0.7894574412349377,6756.0,0.35346358792184723,0.49121184088806663,0.5300115112645947,0.5682356423919479
weather,undefined,6756,0.5682356423919479,learned_fusion_plus_confidence,0.8523781061148354,0.31647469727100835,0.8291190417742308,6756.0,0.3268206039076377,0.4823311748381129,0.527215918434468,0.5682356423919479
weather,undefined,6756,0.5682356423919479,learned_stochastic,0.7911516000900753,0.3606928643752888,0.7649409114528615,6756.0,0.37329780935464774,0.49879740980573545,0.5344515704653839,0.5682356423919479
weather,undefined,6756,0.5682356423919479,nonlinear_fusion,0.8508776982972166,0.3056131152799978,0.8330460443191563,6756.0,0.3271166370633511,0.4856614246068455,0.5275448117086006,0.5682356423919479
weather,undefined,6756,0.5682356423919479,stochastic_fixed,0.6997850300488317,0.39139201603656565,0.689841318771324,6756.0,0.443457667258733,0.5306197964847363,0.5490873211642822,0.5682356423919479
