attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
category_name,person,5483,0.682473098668612,estimable,direct_spatial_fusion,0.8828192449643681,0.43624071693156297,0.8183502173965765,0.1585413863986293,0.008207185847163961,0.06638701440817071,0.165055626481853,0.08514791961205032,5483.0,0.4894723557711045,0.48103574033552154,0.58661109663975,0.6254843856849783,0.6567375886524822,0.682473098668612
category_name,person,5483,0.682473098668612,estimable,equal_fusion,0.8779685382782454,0.4374925042117572,0.8133247539226705,0.15673568806598648,0.012401969724603319,0.05544409994528543,0.17526901331387926,0.07743729018944638,5483.0,0.4873729781290372,0.48577680525164113,0.5884344881479552,0.6277638477319353,0.6573454913880445,0.682473098668612
category_name,person,5483,0.682473098668612,estimable,learned_spatial_quality,0.8404340949275286,0.48246568124766237,0.75590860348909,0.1781038612105585,0.0001823819077147547,0.0001823819077147547,0.09958052161225607,0.0714601200748847,5483.0,0.5386601851972632,0.524799416484318,0.6090127637405575,0.6355140186915887,0.6603850050658562,0.682473098668612
category_name,person,5483,0.682473098668612,estimable,product_fusion,0.8780852913404185,0.43640003194552157,0.8164204639819783,0.15750358006806073,0.014955316432609885,0.06748130585445923,0.1710742294364399,0.08386343358905869,5483.0,0.488692629917481,0.48212983223924144,0.5879135191456109,0.6270800091178482,0.6575481256332321,0.682473098668612
category_name,person,5483,0.682473098668612,estimable,spatial_agreement,0.81458737465786,0.49785821632191934,0.7231276618148584,0.18623569541411536,0.002553346708006566,0.002918110523436075,0.07149370782418384,0.07452644748852276,5483.0,0.5604779774432925,0.5510576221735959,0.6204740817921334,0.6430362434465466,0.6642350557244174,0.682473098668612
category_name,rider,1417,0.9611856033874383,estimable,capacity_control_product,0.9749861202875623,0.9573991850251863,0.5835135495928447,0.11222189190773593,0.0,0.0,0.0,0.21771150407718987,1417.0,0.3715998071100819,0.9506346967559943,0.9506048387096774,0.9541446208112875,0.957680250783699,0.9611856033874383
category_name,rider,1417,0.9611856033874383,estimable,confidence,0.9714669157171191,0.9617737932996268,0.5419837137898812,0.1427533301280087,0.0,0.0,0.0,0.27971585241291075,1417.0,0.455211963211653,0.9562764456981664,0.9536290322580645,0.955026455026455,0.9584639498432602,0.9611856033874383
category_name,rider,1417,0.9611856033874383,estimable,direct_spatial_fusion,0.9595038847198936,0.9693562549468998,0.4526364971298892,0.16367693824617,0.0,0.0,0.0,0.29006576009335444,1417.0,0.49841509751192076,0.9675599435825106,0.9637096774193549,0.9594356261022927,0.9600313479623824,0.9611856033874383
category_name,rider,1417,0.9611856033874383,estimable,equal_fusion,0.9627859163487313,0.9661747365664519,0.49133627019089576,0.17706493001055315,0.0,0.0,0.0,0.3135709944729309,1417.0,0.5341046147897879,0.9605077574047954,0.9586693548387096,0.9603174603174603,0.9600313479623824,0.9611856033874383
category_name,rider,1417,0.9611856033874383,estimable,learned_spatial_quality,0.9602931166687683,0.9715653469577702,0.4629021492457616,0.23896616980316693,0.0,0.0,0.0,0.3945722807521817,1417.0,0.6709151642457787,0.9647390691114246,0.9576612903225806,0.9603174603174603,0.9608150470219435,0.9611856033874383
category_name,rider,1417,0.9611856033874383,estimable,product_fusion,0.9633302515024609,0.963851900078294,0.508490188225871,0.1663104983575372,0.0,0.0,0.0,0.30135854553113767,1417.0,0.5085550805394672,0.9590973201692524,0.9586693548387096,0.9594356261022927,0.9608150470219435,0.9611856033874383
category_name,rider,1417,0.9611856033874383,estimable,spatial_agreement,0.9632306687679317,0.9615065935081193,0.5255907088506208,0.23083346994568027,0.0,0.0,0.0,0.3959696285660681,1417.0,0.653838929161984,0.9590973201692524,0.9576612903225806,0.9594356261022927,0.9608150470219435,0.9611856033874383
category_name,traffic light,10307,0.6867177646259823,estimable,capacity_control_product,0.8951376120249148,0.4567152047526986,0.8162160856626481,0.16636678023183238,0.010866401474725914,0.015717473561657126,0.05753371495100417,0.10116263121382962,10307.0,0.5075048770938646,0.48506014745828485,0.5857241857241857,0.6245452340528741,0.6567855987927131,0.6867177646259823
category_name,traffic light,10307,0.6867177646259823,estimable,confidence,0.8884971801517783,0.45745665639589456,0.8146423286213673,0.1742465763068356,0.010478315707771418,0.016590666537304743,0.0568545648588338,0.1382253415432175,10307.0,0.5305353129198286,0.4819557625145518,0.5866943866943867,0.6258792141644434,0.6598038158887571,0.6867177646259823
category_name,traffic light,10307,0.6867177646259823,estimable,direct_spatial_fusion,0.8833253858152239,0.45658742120262885,0.8080328815811708,0.17249107263769625,0.01397108761036189,0.021150674299020084,0.07383331716309305,0.11980885117252037,10307.0,0.5242916992342747,0.49223903764066745,0.5934857934857934,0.6291535289837497,0.659911609356473,0.6867177646259823
