attribute,value,rows,error_prevalence,status,method,auprc,aurc,auroc,brier,coverage_at_risk_0.05,coverage_at_risk_0.10,coverage_at_risk_0.20,ece,n,nll,risk_at_0.50,risk_at_0.70,risk_at_0.80,risk_at_0.90,risk_at_1.00
weather,clear,97,0.5360824742268041,estimable,capacity_control_product,0.8694241647719546,0.27872172506071835,0.8427350427350427,0.16507758736224387,0.14432989690721648,0.15463917525773196,0.27835051546391754,0.07046672367331372,97.0,0.8812329441747038,0.2653061224489796,0.39705882352941174,0.4358974358974359,0.48863636363636365,0.5360824742268041
weather,clear,97,0.5360824742268041,estimable,confidence,0.7810206309186477,0.2916034117851031,0.8034188034188035,0.19501489858702073,0.1134020618556701,0.17525773195876287,0.41237113402061853,0.10961375875323912,97.0,0.9721614744522116,0.2653061224489796,0.4264705882352941,0.48717948717948717,0.5227272727272727,0.5360824742268041
weather,clear,97,0.5360824742268041,estimable,direct_spatial_fusion,0.7957312153641988,0.2962740819305044,0.8004273504273505,0.18542783807061938,0.08247422680412371,0.20618556701030927,0.422680412371134,0.09530717290621014,97.0,1.0925412407053428,0.2857142857142857,0.45588235294117646,0.47435897435897434,0.5,0.5360824742268041
weather,clear,97,0.5360824742268041,estimable,equal_fusion,0.7957522087418883,0.28752156570577125,0.802991452991453,0.18812088855540024,0.1134020618556701,0.21649484536082475,0.44329896907216493,0.16030465833997123,97.0,1.088928805103494,0.2857142857142857,0.45588235294117646,0.47435897435897434,0.5,0.5360824742268041
weather,clear,97,0.5360824742268041,estimable,learned_spatial_quality,0.7544303033860372,0.3088335558150691,0.767094017094017,0.22697425190622308,0.1134020618556701,0.14432989690721648,0.28865979381443296,0.17786257463277738,97.0,1.5960054814669997,0.30612244897959184,0.4411764705882353,0.47435897435897434,0.5113636363636364,0.5360824742268041
weather,clear,97,0.5360824742268041,estimable,product_fusion,0.8096411625986062,0.2880195994213784,0.8072649572649573,0.20867698862272033,0.1134020618556701,0.18556701030927836,0.422680412371134,0.1541147635253255,97.0,1.6960930018726847,0.2857142857142857,0.4411764705882353,0.47435897435897434,0.48863636363636365,0.5360824742268041
weather,clear,97,0.5360824742268041,estimable,spatial_agreement,0.67972045558239,0.3626427282001834,0.7175213675213675,0.22822312400537376,0.010309278350515464,0.010309278350515464,0.31958762886597936,0.1586092775854524,97.0,1.5084958437841032,0.3469387755102041,0.4411764705882353,0.5,0.5340909090909091,0.5360824742268041
weather,rainy,28,0.5357142857142857,estimable,capacity_control_product,0.8748007401954769,0.28455941904044657,0.8461538461538461,0.17156762708876702,0.10714285714285714,0.10714285714285714,0.42857142857142855,0.13263906172156564,28.0,0.4811809446247998,0.2857142857142857,0.4,0.43478260869565216,0.5,0.5357142857142857
weather,rainy,28,0.5357142857142857,estimable,confidence,0.8007516678168852,0.31002997133512444,0.8051282051282052,0.2058657759462422,0.10714285714285714,0.10714285714285714,0.42857142857142855,0.10917947299441103,28.0,1.07320991223741,0.2857142857142857,0.4,0.4782608695652174,0.5384615384615384,0.5357142857142857
weather,rainy,28,0.5357142857142857,estimable,direct_spatial_fusion,0.8303256003256003,0.28996432269804717,0.8256410256410257,0.1801853768248369,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.1596679405511987,28.0,0.989896892675512,0.21428571428571427,0.4,0.4782608695652174,0.5,0.5357142857142857
weather,rainy,28,0.5357142857142857,estimable,equal_fusion,0.8074725274725274,0.3151260719456545,0.7846153846153846,0.22251830060685515,0.10714285714285714,0.10714285714285714,0.35714285714285715,0.1357826346605526,28.0,1.0971848215956268,0.2857142857142857,0.45,0.4782608695652174,0.5,0.5357142857142857
weather,rainy,28,0.5357142857142857,estimable,learned_spatial_quality,0.7765684075126799,0.3309759425956689,0.7435897435897435,0.2745258528003828,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.22243124853903953,28.0,2.6689664559056987,0.35714285714285715,0.45,0.4782608695652174,0.5,0.5357142857142857
weather,rainy,28,0.5357142857142857,estimable,product_fusion,0.832102157102157,0.3029114053772727,0.8102564102564103,0.20880556752203594,0.10714285714285714,0.10714285714285714,0.35714285714285715,0.1990097048595327,28.0,1.0659532457295489,0.2857142857142857,0.4,0.4782608695652174,0.5,0.5357142857142857
weather,rainy,28,0.5357142857142857,estimable,spatial_agreement,0.7612220381957224,0.35515305516563866,0.717948717948718,0.24667001237872008,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.24959445468146668,28.0,2.616655830171027,0.42857142857142855,0.45,0.4782608695652174,0.5,0.5357142857142857
