image_id,n,precision_mc,precision_det,mean_score_mc,aurc_mc,aurc_det,aurc_fus,rc50_mc,rc50_det,rc50_fus,ap
5848,11,0.5454545454545454,0.5454545454545454,0.3854506259614771,0.3189131575495212,0.20527679391315756,0.31927390791027155,0.4,0.4,0.4,0.8727564102564103
5850,5,0.4,0.4,0.37001582980155945,0.2566666666666667,-0.04333333333333339,0.023333333333333317,0.5,0.5,0.5,0.6984126984126985
5907,19,0.6842105263157895,0.6842105263157895,0.3763038986607602,-0.05242618239400054,0.16519630519752732,-0.10255451123749967,0.33333333333333337,0.4444444444444444,0.33333333333333337,0.8460229003882256
5908,11,0.9090909090909091,0.8181818181818182,0.4117597612467679,-0.05373540600813327,0.043647514102059526,-0.012826315099042362,0.19999999999999996,0.0,0.0,0.7785317460317459
5909,18,0.7222222222222222,0.7222222222222222,0.40866513384713066,0.004400365429777203,0.2949825455952906,-0.0326663487202703,0.11111111111111116,0.33333333333333337,0.2222222222222222,0.6864465229671232
5922,9,0.2222222222222222,0.2222222222222222,0.3852032787270016,0.14071869488536148,0.019290123456790043,0.10368165784832445,0.75,1.0,0.75,0.6102564102564103
5933,4,0.5,0.75,0.28147244453430176,0.22916666666666663,0.09375,0.05208333333333333,0.5,0.0,0.0,0.8041666666666667
5941,16,0.625,0.625,0.3814811110496521,0.03174594502719502,0.20946804931179935,-0.0845261509324009,0.125,0.5,0.25,0.7982069129127951
5952,8,0.875,0.875,0.3943116217851639,-0.13549107142857145,0.0546875,-0.03132440476190476,0.25,0.0,0.25,0.967452300785634
5959,9,0.6666666666666666,0.6666666666666666,0.37303504678938126,0.1183862433862434,0.3461640211640212,0.1183862433862434,0.0,0.25,0.0,0.7555555555555555
6001,4,0.5,0.5,0.5056513100862503,-0.020833333333333343,0.14583333333333331,0.020833333333333315,0.5,0.0,0.5,0.8333333333333333
6012,8,0.875,0.75,0.4275013618171215,0.04575892857142857,-0.03139880952380952,0.04575892857142857,0.0,0.25,0.0,0.8802579365079365
6026,14,0.7857142857142857,0.7857142857142857,0.4549439698457718,0.019049006549006556,-0.19308508951366088,0.021316580245151692,0.1428571428571429,0.2857142857142857,0.0,0.7565745030776494
6029,24,0.75,0.7083333333333334,0.38634739195307094,-0.12291230243722166,-0.12166520069459563,-0.12154582781707056,0.25,0.41666666666666663,0.25,0.9655837762455409
6044,14,0.7857142857142857,0.7857142857142857,0.38052025863102507,0.35989149739149745,0.16436955901241618,0.35714424464424466,0.1428571428571429,0.4285714285714286,0.1428571428571429,0.8272606478488831
6056,6,0.5,0.5,0.3246391514937083,0.2138888888888888,0.13055555555555554,0.13055555555555554,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0
6081,16,0.625,0.625,0.422433290630579,0.029662611693861668,-0.11319904054279051,-0.015676944583194574,0.125,0.375,0.25,0.75725789362153
6095,9,0.4444444444444444,0.4444444444444444,0.4440845515992906,-0.048853615520282195,0.09823633156966483,-0.13589065255731925,0.25,0.75,0.5,0.6916666666666667
